,X_train,y_train
20169,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5650.jpg,dog
20170,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5651.jpg,dog
20171,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5652.jpg,dog
20172,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5653.jpg,dog
20173,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5654.jpg,dog
20174,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5655.jpg,dog
20175,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5656.jpg,dog
20176,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5657.jpg,dog
20177,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5658.jpg,dog
20178,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5659.jpg,dog
20179,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.566.jpg,dog
20180,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5660.jpg,dog
20181,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5661.jpg,dog
20182,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5662.jpg,dog
20183,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5663.jpg,dog
20184,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5664.jpg,dog
20185,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5665.jpg,dog
20186,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5666.jpg,dog
20187,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5667.jpg,dog
20188,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5668.jpg,dog
20189,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5669.jpg,dog
20190,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.567.jpg,dog
20191,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5670.jpg,dog
20192,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5671.jpg,dog
20193,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5672.jpg,dog
20194,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5673.jpg,dog
20195,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5674.jpg,dog
20196,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5675.jpg,dog
20197,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5676.jpg,dog
20198,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5677.jpg,dog
20199,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5678.jpg,dog
20200,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5679.jpg,dog
20201,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.568.jpg,dog
20202,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5680.jpg,dog
20203,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5681.jpg,dog
20204,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5682.jpg,dog
20205,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5683.jpg,dog
20206,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5684.jpg,dog
20207,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5685.jpg,dog
20208,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5686.jpg,dog
20209,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5687.jpg,dog
20210,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5688.jpg,dog
20211,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5689.jpg,dog
20212,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.569.jpg,dog
20213,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5690.jpg,dog
20214,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5691.jpg,dog
20215,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5692.jpg,dog
20216,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5693.jpg,dog
20217,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5694.jpg,dog
20218,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5695.jpg,dog
20219,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5696.jpg,dog
20220,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5697.jpg,dog
20221,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5698.jpg,dog
20222,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5699.jpg,dog
20223,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.57.jpg,dog
20224,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.570.jpg,dog
20225,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5700.jpg,dog
20226,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5701.jpg,dog
20227,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5702.jpg,dog
20228,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5703.jpg,dog
20229,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5704.jpg,dog
20230,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5705.jpg,dog
20231,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5706.jpg,dog
20232,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5707.jpg,dog
20233,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5708.jpg,dog
20234,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5709.jpg,dog
20235,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.571.jpg,dog
20236,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5710.jpg,dog
20237,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5711.jpg,dog
20238,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5712.jpg,dog
20239,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5713.jpg,dog
20240,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5714.jpg,dog
20241,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5715.jpg,dog
20242,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5716.jpg,dog
20243,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5717.jpg,dog
20244,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5718.jpg,dog
20245,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5719.jpg,dog
20246,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.572.jpg,dog
20247,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5720.jpg,dog
20248,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5721.jpg,dog
20249,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5722.jpg,dog
20250,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5723.jpg,dog
20251,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5724.jpg,dog
20252,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5725.jpg,dog
20253,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5726.jpg,dog
20254,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5727.jpg,dog
20255,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5728.jpg,dog
20256,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5729.jpg,dog
20257,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.573.jpg,dog
20258,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5730.jpg,dog
20259,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5731.jpg,dog
20260,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5732.jpg,dog
20261,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5733.jpg,dog
20262,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5734.jpg,dog
20263,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5735.jpg,dog
20264,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5736.jpg,dog
20265,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5737.jpg,dog
20266,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5738.jpg,dog
20267,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5739.jpg,dog
20268,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.574.jpg,dog
20269,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5740.jpg,dog
20270,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5741.jpg,dog
20271,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5742.jpg,dog
20272,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5743.jpg,dog
20273,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5744.jpg,dog
20274,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5745.jpg,dog
20275,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5746.jpg,dog
20276,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5747.jpg,dog
20277,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5748.jpg,dog
20278,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5749.jpg,dog
20279,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.575.jpg,dog
20280,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5750.jpg,dog
20281,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5751.jpg,dog
20282,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5752.jpg,dog
20283,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5753.jpg,dog
20284,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5754.jpg,dog
20285,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5755.jpg,dog
20286,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5756.jpg,dog
20287,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5757.jpg,dog
20288,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5758.jpg,dog
20289,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5759.jpg,dog
20290,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.576.jpg,dog
20291,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5760.jpg,dog
20292,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5761.jpg,dog
20293,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5762.jpg,dog
20294,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5763.jpg,dog
20295,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5764.jpg,dog
20296,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5765.jpg,dog
20297,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5766.jpg,dog
20298,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5767.jpg,dog
20299,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5768.jpg,dog
20300,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5769.jpg,dog
20301,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.577.jpg,dog
20302,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5770.jpg,dog
20303,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5771.jpg,dog
20304,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5772.jpg,dog
20305,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5773.jpg,dog
20306,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5774.jpg,dog
20307,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5775.jpg,dog
20308,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5776.jpg,dog
20309,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5777.jpg,dog
20310,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5778.jpg,dog
20311,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5779.jpg,dog
20312,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.578.jpg,dog
20313,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5780.jpg,dog
20314,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5781.jpg,dog
20315,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5782.jpg,dog
20316,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5783.jpg,dog
20317,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5784.jpg,dog
20318,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5785.jpg,dog
20319,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5786.jpg,dog
20320,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5787.jpg,dog
20321,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5788.jpg,dog
20322,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5789.jpg,dog
20323,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.579.jpg,dog
20324,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5790.jpg,dog
20325,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5791.jpg,dog
20326,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5792.jpg,dog
20327,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5793.jpg,dog
20328,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5794.jpg,dog
20329,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5795.jpg,dog
20330,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5796.jpg,dog
20331,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5797.jpg,dog
20332,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5798.jpg,dog
20333,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5799.jpg,dog
20334,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.58.jpg,dog
20335,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.580.jpg,dog
20336,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5800.jpg,dog
20337,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5801.jpg,dog
20338,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5802.jpg,dog
20339,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5803.jpg,dog
20340,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5804.jpg,dog
20341,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5805.jpg,dog
20342,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5806.jpg,dog
20343,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5807.jpg,dog
20344,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5808.jpg,dog
20345,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5809.jpg,dog
20346,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.581.jpg,dog
20347,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5810.jpg,dog
20348,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5811.jpg,dog
20349,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5812.jpg,dog
20350,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5813.jpg,dog
20351,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5814.jpg,dog
20352,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5815.jpg,dog
20353,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5816.jpg,dog
20354,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5817.jpg,dog
20355,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5818.jpg,dog
20356,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5819.jpg,dog
20357,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.582.jpg,dog
20358,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5820.jpg,dog
20359,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5821.jpg,dog
20360,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5822.jpg,dog
20361,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5823.jpg,dog
20362,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5824.jpg,dog
20363,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5825.jpg,dog
20364,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5826.jpg,dog
20365,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5827.jpg,dog
20366,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5828.jpg,dog
20367,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5829.jpg,dog
20368,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.583.jpg,dog
20369,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5830.jpg,dog
20370,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5831.jpg,dog
20371,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5832.jpg,dog
20372,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5833.jpg,dog
20373,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5834.jpg,dog
20374,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5835.jpg,dog
20375,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5836.jpg,dog
20376,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5837.jpg,dog
20377,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5838.jpg,dog
20378,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5839.jpg,dog
20379,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.584.jpg,dog
20380,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5840.jpg,dog
20381,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5841.jpg,dog
20382,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5842.jpg,dog
20383,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5843.jpg,dog
20384,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5844.jpg,dog
20385,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5845.jpg,dog
20386,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5846.jpg,dog
20387,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5847.jpg,dog
20388,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5848.jpg,dog
20389,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5849.jpg,dog
20390,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.585.jpg,dog
20391,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5850.jpg,dog
20392,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5851.jpg,dog
20393,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5852.jpg,dog
20394,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5853.jpg,dog
20395,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5854.jpg,dog
20396,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5855.jpg,dog
20397,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5856.jpg,dog
20398,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5857.jpg,dog
20399,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5858.jpg,dog
20400,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5859.jpg,dog
20401,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.586.jpg,dog
20402,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5860.jpg,dog
20403,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5861.jpg,dog
20404,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5862.jpg,dog
20405,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5863.jpg,dog
20406,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5864.jpg,dog
20407,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5865.jpg,dog
20408,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5866.jpg,dog
20409,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5867.jpg,dog
20410,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5868.jpg,dog
20411,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5869.jpg,dog
20412,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.587.jpg,dog
20413,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5870.jpg,dog
20414,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5871.jpg,dog
20415,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5872.jpg,dog
20416,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5873.jpg,dog
20417,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5874.jpg,dog
20418,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5875.jpg,dog
20419,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5876.jpg,dog
20420,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5877.jpg,dog
20421,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5878.jpg,dog
20422,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5879.jpg,dog
20423,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.588.jpg,dog
20424,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5880.jpg,dog
20425,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5881.jpg,dog
20426,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5882.jpg,dog
20427,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5883.jpg,dog
20428,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5884.jpg,dog
20429,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5885.jpg,dog
20430,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5886.jpg,dog
20431,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5887.jpg,dog
20432,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5888.jpg,dog
20433,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5889.jpg,dog
20434,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.589.jpg,dog
20435,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5890.jpg,dog
20436,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5891.jpg,dog
20437,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5892.jpg,dog
20438,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5893.jpg,dog
20439,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5894.jpg,dog
20440,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5895.jpg,dog
20441,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5896.jpg,dog
20442,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5897.jpg,dog
20443,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5898.jpg,dog
20444,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5899.jpg,dog
20445,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.59.jpg,dog
20446,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.590.jpg,dog
20447,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5900.jpg,dog
20448,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5901.jpg,dog
20449,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5902.jpg,dog
20450,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5903.jpg,dog
20451,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5904.jpg,dog
20452,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5905.jpg,dog
20453,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5906.jpg,dog
20454,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5907.jpg,dog
20455,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5908.jpg,dog
20456,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5909.jpg,dog
20457,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.591.jpg,dog
20458,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5910.jpg,dog
20459,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5911.jpg,dog
20460,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5912.jpg,dog
20461,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5913.jpg,dog
20462,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5914.jpg,dog
20463,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5915.jpg,dog
20464,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5916.jpg,dog
20465,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5917.jpg,dog
20466,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5918.jpg,dog
20467,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5919.jpg,dog
20468,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.592.jpg,dog
20469,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5920.jpg,dog
20470,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5921.jpg,dog
20471,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5922.jpg,dog
20472,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5923.jpg,dog
20473,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5924.jpg,dog
20474,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5925.jpg,dog
20475,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5926.jpg,dog
20476,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5927.jpg,dog
20477,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5928.jpg,dog
20478,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5929.jpg,dog
20479,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.593.jpg,dog
20480,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5930.jpg,dog
20481,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5931.jpg,dog
20482,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5932.jpg,dog
20483,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5933.jpg,dog
20484,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5934.jpg,dog
20485,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5935.jpg,dog
20486,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5936.jpg,dog
20487,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5937.jpg,dog
20488,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5938.jpg,dog
20489,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5939.jpg,dog
20490,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.594.jpg,dog
20491,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5940.jpg,dog
20492,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5941.jpg,dog
20493,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5942.jpg,dog
20494,E:/MachineLearning/Datasets/dogs-vs-cats/train\dog.5943.jpg,dog
